Order Date,Sales,Profit,Quantity,Discount,Month
2017-03-17,119.7,31.122,6,0.0,3
2017-03-17,9.144,3.0861,3,0.2,3
2017-03-17,57.06,18.2592,3,0.0,3
2017-03-17,71.6,13.604,8,0.0,3
2017-03-17,107.44,27.9344,8,0.0,3
2017-03-17,7.31,3.4357,1,0.0,3
2017-03-17,59.1,22.458,6,0.0,3
2017-03-17,46.53,12.0978,3,0.0,3
2017-03-17,18.75,9.0,5,0.0,3
2017-03-17,119.7,31.122,6,0.0,3
2017-03-17,9.144,3.0861,3,0.2,3
2017-03-17,57.06,18.2592,3,0.0,3
2017-03-17,71.6,13.604,8,0.0,3
2017-03-17,107.44,27.9344,8,0.0,3
2017-03-17,7.31,3.4357,1,0.0,3
2017-03-17,59.1,22.458,6,0.0,3
2017-03-17,46.53,12.0978,3,0.0,3
2017-03-17,18.75,9.0,5,0.0,3
2017-03-17,119.7,31.122,6,0.0,3
2017-03-17,9.144,3.0861,3,0.2,3
2017-03-17,57.06,18.2592,3,0.0,3
2017-03-17,71.6,13.604,8,0.0,3
2017-03-17,107.44,27.9344,8,0.0,3
2017-03-17,7.31,3.4357,1,0.0,3
2017-03-17,59.1,22.458,6,0.0,3
2017-03-17,46.53,12.0978,3,0.0,3
2017-03-17,18.75,9.0,5,0.0,3
2017-03-17,119.7,31.122,6,0.0,3
2017-03-17,9.144,3.0861,3,0.2,3
2017-03-17,57.06,18.2592,3,0.0,3
2017-03-17,71.6,13.604,8,0.0,3
2017-03-17,107.44,27.9344,8,0.0,3
2017-03-17,7.31,3.4357,1,0.0,3
2017-03-17,59.1,22.458,6,0.0,3
2017-03-17,46.53,12.0978,3,0.0,3
2017-03-17,18.75,9.0,5,0.0,3
2017-03-17,119.7,31.122,6,0.0,3
2017-03-17,9.144,3.0861,3,0.2,3
2017-03-17,57.06,18.2592,3,0.0,3
2017-03-17,71.6,13.604,8,0.0,3
2017-03-17,107.44,27.9344,8,0.0,3
2017-03-17,7.31,3.4357,1,0.0,3
2017-03-17,59.1,22.458,6,0.0,3
2017-03-17,46.53,12.0978,3,0.0,3
2017-03-17,18.75,9.0,5,0.0,3
2017-03-17,119.7,31.122,6,0.0,3
2017-03-17,9.144,3.0861,3,0.2,3
2017-03-17,57.06,18.2592,3,0.0,3
2017-03-17,71.6,13.604,8,0.0,3
2017-03-17,107.44,27.9344,8,0.0,3
2017-03-17,7.31,3.4357,1,0.0,3
2017-03-17,59.1,22.458,6,0.0,3
2017-03-17,46.53,12.0978,3,0.0,3
2017-08-15,97.84,25.4384,2,0.0,8
2015-07-11,29.97,13.4865,3,0.0,7
2015-07-11,98.352,34.4232,3,0.2,7
2015-07-11,29.97,13.4865,3,0.0,7
2015-07-11,98.352,34.4232,3,0.2,7
2017-12-03,83.92,29.372,5,0.2,12
2017-12-03,14.624,5.1184,2,0.2,12
2017-12-03,136.99,36.9873,1,0.0,12
2017-12-03,3.15,1.512,1,0.0,12
2017-12-03,83.92,29.372,5,0.2,12
2017-12-03,14.624,5.1184,2,0.2,12
2017-12-03,136.99,36.9873,1,0.0,12
2017-12-03,3.15,1.512,1,0.0,12
2017-12-03,83.92,29.372,5,0.2,12
2017-12-03,14.624,5.1184,2,0.2,12
2017-12-03,136.99,36.9873,1,0.0,12
2017-12-03,3.15,1.512,1,0.0,12
2017-12-03,83.92,29.372,5,0.2,12
2017-12-03,14.624,5.1184,2,0.2,12
2017-12-03,136.99,36.9873,1,0.0,12
2017-12-03,3.15,1.512,1,0.0,12
2017-05-04,9.11,4.0995,1,0.0,5
2017-05-04,571.44,165.7176,4,0.0,5
2017-05-04,32.4,15.552,5,0.0,5
2017-05-04,16.91,4.5657,1,0.0,5
2017-05-04,9.11,4.0995,1,0.0,5
2017-05-04,571.44,165.7176,4,0.0,5
2017-05-04,32.4,15.552,5,0.0,5
2017-05-04,16.91,4.5657,1,0.0,5
2017-05-04,9.11,4.0995,1,0.0,5
2017-05-04,571.44,165.7176,4,0.0,5
2017-05-04,32.4,15.552,5,0.0,5
2017-05-04,16.91,4.5657,1,0.0,5
2017-05-04,9.11,4.0995,1,0.0,5
2017-05-04,571.44,165.7176,4,0.0,5
2017-05-04,32.4,15.552,5,0.0,5
2017-05-04,16.91,4.5657,1,0.0,5
2016-01-22,14.272,4.2816,8,0.2,1
2016-01-22,451.136,-67.6704,4,0.2,1
2016-01-22,64.864,6.4864,4,0.2,1
2016-01-22,14.272,4.2816,8,0.2,1
2016-01-22,451.136,-67.6704,4,0.2,1
2016-01-22,64.864,6.4864,4,0.2,1
2016-01-22,14.272,4.2816,8,0.2,1
2016-01-22,451.136,-67.6704,4,0.2,1
2016-01-22,64.864,6.4864,4,0.2,1
2016-11-03,217.584,-29.9178,2,0.2,11
2016-11-03,82.95,29.0325,5,0.0,11
2016-11-03,87.71,41.2237,7,0.0,11
2016-11-03,1101.48,429.5772,4,0.0,11
2016-11-03,217.584,-29.9178,2,0.2,11
2016-11-03,82.95,29.0325,5,0.0,11
2016-11-03,87.71,41.2237,7,0.0,11
2016-11-03,1101.48,429.5772,4,0.0,11
2016-11-03,217.584,-29.9178,2,0.2,11
2016-11-03,82.95,29.0325,5,0.0,11
2016-11-03,87.71,41.2237,7,0.0,11
2016-11-03,1101.48,429.5772,4,0.0,11
2016-11-03,217.584,-29.9178,2,0.2,11
2016-11-03,82.95,29.0325,5,0.0,11
2016-11-03,87.71,41.2237,7,0.0,11
2016-11-03,1101.48,429.5772,4,0.0,11
2017-09-04,1322.352,-99.1764,3,0.2,9
2014-09-13,5.46,1.4742,3,0.0,9
2017-06-19,11.184,0.8388,1,0.2,6
2017-06-19,153.584,-32.6366,2,0.2,6
2017-06-19,11.184,0.8388,1,0.2,6
2017-06-19,153.584,-32.6366,2,0.2,6
2017-12-24,1003.62,0.0,6,0.0,12
2017-08-28,35.168,11.4296,4,0.2,8
2017-08-28,1137.75,250.305,5,0.0,8
2017-08-28,99.68,32.396,5,0.2,8
2017-08-28,5.56,1.4456,2,0.0,8
2017-08-28,35.168,11.4296,4,0.2,8
2017-08-28,1137.75,250.305,5,0.0,8
2017-08-28,99.68,32.396,5,0.2,8
2017-08-28,5.56,1.4456,2,0.0,8
2017-08-28,35.168,11.4296,4,0.2,8
2017-08-28,1137.75,250.305,5,0.0,8
2017-08-28,99.68,32.396,5,0.2,8
2017-08-28,5.56,1.4456,2,0.0,8
2017-08-28,35.168,11.4296,4,0.2,8
2017-08-28,1137.75,250.305,5,0.0,8
2017-08-28,99.68,32.396,5,0.2,8
2017-08-28,5.56,1.4456,2,0.0,8
2015-01-02,85.52,22.2352,2,0.0,1
2015-01-02,9.84,2.6568,3,0.0,1
2015-01-02,20.04,9.6192,3,0.0,1
2015-01-02,85.52,22.2352,2,0.0,1
2015-01-02,9.84,2.6568,3,0.0,1
2015-01-02,20.04,9.6192,3,0.0,1
2015-01-02,85.52,22.2352,2,0.0,1
2015-01-02,9.84,2.6568,3,0.0,1
2015-01-02,20.04,9.6192,3,0.0,1
2015-10-09,631.96,303.3408,4,0.0,10
2015-10-09,23.92,10.764,4,0.0,10
2015-10-09,631.96,303.3408,4,0.0,10
2015-10-09,23.92,10.764,4,0.0,10
2014-12-13,90.24,41.5104,6,0.0,12
2014-11-19,4548.81,1228.1787,7,0.0,11
2016-09-10,300.93,-34.392,5,0.3,9
2016-09-10,719.96,53.997,5,0.2,9
2016-09-10,300.93,-34.392,5,0.3,9
2016-09-10,719.96,53.997,5,0.2,9
2014-06-16,647.84,32.392,8,0.0,6
2015-09-26,64.17,18.6093,3,0.0,9
2015-09-26,124.46,58.4962,2,0.0,9
2015-09-26,64.17,18.6093,3,0.0,9
2015-09-26,124.46,58.4962,2,0.0,9
2016-05-19,9.584,3.3544,1,0.2,5
2017-06-22,37.608,12.6927,3,0.2,6
2017-06-17,12.224,4.4312,2,0.2,6
2017-06-17,2.304,-3.5712,4,0.8,6
2017-06-17,9.36,-16.38,4,0.8,6
2017-06-17,12.224,4.4312,2,0.2,6
2017-06-17,2.304,-3.5712,4,0.8,6
2017-06-17,9.36,-16.38,4,0.8,6
2017-06-17,12.224,4.4312,2,0.2,6
2017-06-17,2.304,-3.5712,4,0.8,6
2017-06-17,9.36,-16.38,4,0.8,6
2016-11-14,7.38,3.4686,2,0.0,11
2014-07-25,53.72,15.0416,4,0.0,7
2014-07-25,8187.65,327.506,5,0.0,7
2014-07-25,77.92,34.2848,8,0.0,7
2014-07-25,53.72,15.0416,4,0.0,7
2014-07-25,8187.65,327.506,5,0.0,7
2014-07-25,77.92,34.2848,8,0.0,7
2014-07-25,53.72,15.0416,4,0.0,7
2014-07-25,8187.65,327.506,5,0.0,7
2014-07-25,77.92,34.2848,8,0.0,7
2015-07-02,32.784,-85.2384,4,0.8,7
2017-03-02,196.776,14.7582,3,0.2,3
2017-03-02,479.94,52.7934,6,0.0,3
2017-03-02,196.776,14.7582,3,0.2,3
2017-03-02,479.94,52.7934,6,0.0,3
2016-11-18,1117.92,55.896,4,0.0,11
2015-04-18,106.5,41.535,6,0.0,4
2017-12-02,45.66,-33.484,5,0.7,12
2016-11-11,95.968,1.1996,4,0.2,11
2016-11-11,47.992,-2.0568,2,0.3,11
2016-11-11,95.968,1.1996,4,0.2,11
2016-11-11,47.992,-2.0568,2,0.3,11
2014-09-05,264.32,19.824,2,0.2,9
2014-11-15,604.656,204.0714,9,0.2,11
2017-05-02,129.93,12.993,3,0.0,5
2016-10-15,20.16,9.8784,7,0.0,10
2016-10-15,29.46,14.4354,6,0.0,10
2016-10-15,868.59,251.8911,3,0.0,10
2016-10-15,12.96,6.2208,2,0.0,10
2016-10-15,5.5,1.375,1,0.0,10
2016-10-15,121.6,55.936,4,0.0,10
2016-10-15,20.16,9.8784,7,0.0,10
2016-10-15,29.46,14.4354,6,0.0,10
2016-10-15,868.59,251.8911,3,0.0,10
2016-10-15,12.96,6.2208,2,0.0,10
2016-10-15,5.5,1.375,1,0.0,10
2016-10-15,121.6,55.936,4,0.0,10
2016-10-15,20.16,9.8784,7,0.0,10
2016-10-15,29.46,14.4354,6,0.0,10
2016-10-15,868.59,251.8911,3,0.0,10
2016-10-15,12.96,6.2208,2,0.0,10
2016-10-15,5.5,1.375,1,0.0,10
2016-10-15,121.6,55.936,4,0.0,10
2016-10-15,20.16,9.8784,7,0.0,10
2016-10-15,29.46,14.4354,6,0.0,10
2016-10-15,868.59,251.8911,3,0.0,10
2016-10-15,12.96,6.2208,2,0.0,10
2016-10-15,5.5,1.375,1,0.0,10
2016-10-15,121.6,55.936,4,0.0,10
2016-10-15,20.16,9.8784,7,0.0,10
2016-10-15,29.46,14.4354,6,0.0,10
2016-10-15,868.59,251.8911,3,0.0,10
2016-10-15,12.96,6.2208,2,0.0,10
2016-10-15,5.5,1.375,1,0.0,10
2016-10-15,121.6,55.936,4,0.0,10
2016-10-15,20.16,9.8784,7,0.0,10
2016-10-15,29.46,14.4354,6,0.0,10
2016-10-15,868.59,251.8911,3,0.0,10
2016-10-15,12.96,6.2208,2,0.0,10
2016-10-15,5.5,1.375,1,0.0,10
2016-10-15,121.6,55.936,4,0.0,10
2015-04-06,42.048,5.256,9,0.2,4
2015-04-06,25.488,4.4604,2,0.2,4
2015-04-06,6.9,-12.075,3,0.8,4
2015-04-06,9.648,-16.884,6,0.8,4
2015-04-06,7.968,2.8884,2,0.2,4
2015-04-06,42.048,5.256,9,0.2,4
2015-04-06,25.488,4.4604,2,0.2,4
2015-04-06,6.9,-12.075,3,0.8,4
2015-04-06,9.648,-16.884,6,0.8,4
2015-04-06,7.968,2.8884,2,0.2,4
2015-04-06,42.048,5.256,9,0.2,4
2015-04-06,25.488,4.4604,2,0.2,4
2015-04-06,6.9,-12.075,3,0.8,4
2015-04-06,9.648,-16.884,6,0.8,4
2015-04-06,7.968,2.8884,2,0.2,4
2015-04-06,42.048,5.256,9,0.2,4
2015-04-06,25.488,4.4604,2,0.2,4
2015-04-06,6.9,-12.075,3,0.8,4
2015-04-06,9.648,-16.884,6,0.8,4
2015-04-06,7.968,2.8884,2,0.2,4
2015-04-06,42.048,5.256,9,0.2,4
2015-04-06,25.488,4.4604,2,0.2,4
2015-04-06,6.9,-12.075,3,0.8,4
2015-04-06,9.648,-16.884,6,0.8,4
2015-04-06,7.968,2.8884,2,0.2,4
2014-10-24,10.368,3.6288,2,0.2,10
2014-08-17,114.2,52.532,5,0.0,8
2014-08-17,17.96,8.2616,4,0.0,8
2014-08-17,12.67,4.5612,7,0.0,8
2014-08-17,339.96,122.3856,4,0.0,8
2014-08-17,114.2,52.532,5,0.0,8
2014-08-17,17.96,8.2616,4,0.0,8
2014-08-17,12.67,4.5612,7,0.0,8
2014-08-17,339.96,122.3856,4,0.0,8
2014-08-17,114.2,52.532,5,0.0,8
2014-08-17,17.96,8.2616,4,0.0,8
2014-08-17,12.67,4.5612,7,0.0,8
2014-08-17,339.96,122.3856,4,0.0,8
2014-08-17,114.2,52.532,5,0.0,8
2014-08-17,17.96,8.2616,4,0.0,8
2014-08-17,12.67,4.5612,7,0.0,8
2014-08-17,339.96,122.3856,4,0.0,8
2017-08-15,1801.632,-337.806,6,0.2,8
2015-09-06,46.32,18.0648,4,0.0,9
2015-01-27,181.986,-54.5958,2,0.3,1
2015-01-27,431.976,-100.7944,4,0.4,1
2015-01-27,155.37,-36.253,1,0.4,1
2015-01-27,181.986,-54.5958,2,0.3,1
2015-01-27,431.976,-100.7944,4,0.4,1
2015-01-27,155.37,-36.253,1,0.4,1
2015-01-27,181.986,-54.5958,2,0.3,1
2015-01-27,431.976,-100.7944,4,0.4,1
2015-01-27,155.37,-36.253,1,0.4,1
2015-07-16,1348.704,-219.1644,6,0.2,7
2015-07-16,700.152,78.7671,3,0.2,7
2015-07-16,1348.704,-219.1644,6,0.2,7
2015-07-16,700.152,78.7671,3,0.2,7
2016-04-30,111.888,22.3776,7,0.2,4
2014-09-26,143.952,14.3952,3,0.2,9
2016-09-08,173.94,13.9152,3,0.0,9
2016-09-08,14.76,6.9372,4,0.0,9
2016-09-08,173.94,13.9152,3,0.0,9
2016-09-08,14.76,6.9372,4,0.0,9
2017-04-16,205.92,2.0592,4,0.0,4
2017-04-16,102.833,-6.049,1,0.15,4
2017-04-16,205.92,2.0592,4,0.0,4
2017-04-16,102.833,-6.049,1,0.15,4
2015-08-16,2.304,0.2592,1,0.2,8
2015-08-16,1879.96,211.4955,5,0.2,8
2015-08-16,313.024,105.6456,8,0.2,8
2015-08-16,5.04,1.764,2,0.2,8
2015-08-16,2.304,0.2592,1,0.2,8
2015-08-16,1879.96,211.4955,5,0.2,8
2015-08-16,313.024,105.6456,8,0.2,8
2015-08-16,5.04,1.764,2,0.2,8
2015-08-16,2.304,0.2592,1,0.2,8
2015-08-16,1879.96,211.4955,5,0.2,8
2015-08-16,313.024,105.6456,8,0.2,8
2015-08-16,5.04,1.764,2,0.2,8
2015-08-16,2.304,0.2592,1,0.2,8
2015-08-16,1879.96,211.4955,5,0.2,8
2015-08-16,313.024,105.6456,8,0.2,8
2015-08-16,5.04,1.764,2,0.2,8
2017-11-19,821.88,213.6888,6,0.0,11
2017-11-19,21.96,10.7604,2,0.0,11
2017-11-19,821.88,213.6888,6,0.0,11
2017-11-19,21.96,10.7604,2,0.0,11
2016-09-14,25.92,12.4416,4,0.0,9
2016-08-15,705.544,70.5544,7,0.2,8
2015-09-26,50.0,12.0,2,0.0,9
2016-10-08,51.712,-32.32,8,0.6,10
2015-03-24,6.992,0.5244,2,0.2,3
2015-05-31,1406.86,140.686,7,0.0,5
2015-05-31,15.75,7.56,5,0.0,5
2015-05-31,323.1,61.389,2,0.0,5
2015-05-31,1406.86,140.686,7,0.0,5
2015-05-31,15.75,7.56,5,0.0,5
2015-05-31,323.1,61.389,2,0.0,5
2015-05-31,1406.86,140.686,7,0.0,5
2015-05-31,15.75,7.56,5,0.0,5
2015-05-31,323.1,61.389,2,0.0,5
2015-12-25,9.216,3.3408,4,0.2,12
2015-12-25,10.368,3.6288,2,0.2,12
2015-12-25,9.216,3.3408,4,0.2,12
2015-12-25,10.368,3.6288,2,0.2,12
2015-03-17,15.02,2.7036,1,0.0,3
2015-03-17,33.82,9.1314,2,0.0,3
2015-03-17,15.02,2.7036,1,0.0,3
2015-03-17,33.82,9.1314,2,0.0,3
2017-12-21,71.0,27.69,4,0.0,12
2017-11-01,25.12,7.85,5,0.2,11
2017-11-01,2665.62,239.9058,9,0.0,11
2017-11-01,25.12,7.85,5,0.2,11
2017-11-01,2665.62,239.9058,9,0.0,11
2017-09-07,478.08,133.8624,8,0.0,9
2017-12-27,164.388,-35.6174,2,0.4,12
2017-12-27,13.248,3.6432,4,0.2,12
2017-12-27,164.388,-35.6174,2,0.4,12
2017-12-27,13.248,3.6432,4,0.2,12
2017-07-16,2.912,0.91,2,0.2,7
2016-08-12,1399.944,52.4979,7,0.2,8
2017-07-09,526.45,31.587,5,0.0,7
2014-11-22,16.23,7.9527,3,0.0,11
2014-11-22,319.9,156.751,5,0.0,11
2014-11-22,11.36,5.3392,2,0.0,11
2014-11-22,675.12,290.3016,3,0.0,11
2014-11-22,16.23,7.9527,3,0.0,11
2014-11-22,319.9,156.751,5,0.0,11
2014-11-22,11.36,5.3392,2,0.0,11
2014-11-22,675.12,290.3016,3,0.0,11
2014-11-22,16.23,7.9527,3,0.0,11
2014-11-22,319.9,156.751,5,0.0,11
2014-11-22,11.36,5.3392,2,0.0,11
2014-11-22,675.12,290.3016,3,0.0,11
2014-11-22,16.23,7.9527,3,0.0,11
2014-11-22,319.9,156.751,5,0.0,11
2014-11-22,11.36,5.3392,2,0.0,11
2014-11-22,675.12,290.3016,3,0.0,11
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2014-01-26,62.82,30.7818,3,0.0,1
2014-01-26,489.92,0.0,8,0.0,1
2014-01-26,19.44,9.3312,3,0.0,1
2014-01-26,16.68,8.34,2,0.0,1
2014-01-26,155.35,0.0,13,0.0,1
2014-01-26,12.42,4.4712,3,0.0,1
2014-01-26,187.98,52.6344,2,0.0,1
2015-11-03,6.608,2.1476,2,0.2,11
2017-06-30,248.57,67.1139,7,0.0,6
2017-06-30,22.23,9.7812,1,0.0,6
2017-06-30,248.57,67.1139,7,0.0,6
2017-06-30,22.23,9.7812,1,0.0,6
2016-05-05,5.98,1.0166,1,0.0,5
2016-05-05,246.168,21.5397,3,0.2,5
2016-05-05,5.98,1.0166,1,0.0,5
2016-05-05,246.168,21.5397,3,0.2,5
2016-09-08,14.136,-7.7748,2,0.6,9
2016-09-08,601.47,-300.735,3,0.5,9
2016-09-08,14.136,-7.7748,2,0.6,9
2016-09-08,601.47,-300.735,3,0.5,9
2017-11-24,79.1,39.55,2,0.0,11
2017-11-24,327.84,157.3632,8,0.0,11
2017-11-24,79.1,39.55,2,0.0,11
2017-11-24,327.84,157.3632,8,0.0,11
2017-05-13,180.96,81.432,2,0.0,5
2017-05-13,914.97,411.7365,3,0.0,5
2017-05-13,587.97,158.7519,3,0.0,5
2017-05-13,530.34,95.4612,2,0.0,5
2017-05-13,14.94,7.3206,3,0.0,5
2017-05-13,180.96,81.432,2,0.0,5
2017-05-13,914.97,411.7365,3,0.0,5
2017-05-13,587.97,158.7519,3,0.0,5
2017-05-13,530.34,95.4612,2,0.0,5
2017-05-13,14.94,7.3206,3,0.0,5
2017-05-13,180.96,81.432,2,0.0,5
2017-05-13,914.97,411.7365,3,0.0,5
2017-05-13,587.97,158.7519,3,0.0,5
2017-05-13,530.34,95.4612,2,0.0,5
2017-05-13,14.94,7.3206,3,0.0,5
2017-05-13,180.96,81.432,2,0.0,5
2017-05-13,914.97,411.7365,3,0.0,5
2017-05-13,587.97,158.7519,3,0.0,5
2017-05-13,530.34,95.4612,2,0.0,5
2017-05-13,14.94,7.3206,3,0.0,5
2017-05-13,180.96,81.432,2,0.0,5
2017-05-13,914.97,411.7365,3,0.0,5
2017-05-13,587.97,158.7519,3,0.0,5
2017-05-13,530.34,95.4612,2,0.0,5
2017-05-13,14.94,7.3206,3,0.0,5
2017-04-23,121.94,35.3626,2,0.0,4
2017-04-23,122.71,36.813,7,0.0,4
2017-04-23,121.94,35.3626,2,0.0,4
2017-04-23,122.71,36.813,7,0.0,4
2016-06-04,14.94,7.0218,3,0.0,6
2016-06-04,1349.85,364.4595,3,0.0,6
2016-06-04,136.784,5.1294,1,0.2,6
2016-06-04,61.12,20.7808,4,0.0,6
2016-06-04,14.94,7.0218,3,0.0,6
2016-06-04,1349.85,364.4595,3,0.0,6
2016-06-04,136.784,5.1294,1,0.2,6
2016-06-04,61.12,20.7808,4,0.0,6
2016-06-04,14.94,7.0218,3,0.0,6
2016-06-04,1349.85,364.4595,3,0.0,6
2016-06-04,136.784,5.1294,1,0.2,6
2016-06-04,61.12,20.7808,4,0.0,6
2016-06-04,14.94,7.0218,3,0.0,6
2016-06-04,1349.85,364.4595,3,0.0,6
2016-06-04,136.784,5.1294,1,0.2,6
2016-06-04,61.12,20.7808,4,0.0,6
2014-12-16,1.167,-0.8558,1,0.7,12
2016-03-04,16.99,4.9271,1,0.0,3
2014-11-25,24.672,0.0,3,0.2,11
2014-11-25,2.52,0.882,1,0.2,11
2014-11-25,1218.735,-121.8735,5,0.3,11
2014-11-25,5.904,1.9926,2,0.2,11
2014-11-25,15.696,5.1012,3,0.2,11
2014-11-25,6.096,-3.9624,3,0.6,11
2014-11-25,24.672,0.0,3,0.2,11
2014-11-25,2.52,0.882,1,0.2,11
2014-11-25,1218.735,-121.8735,5,0.3,11
2014-11-25,5.904,1.9926,2,0.2,11
2014-11-25,15.696,5.1012,3,0.2,11
2014-11-25,6.096,-3.9624,3,0.6,11
2014-11-25,24.672,0.0,3,0.2,11
2014-11-25,2.52,0.882,1,0.2,11
2014-11-25,1218.735,-121.8735,5,0.3,11
2014-11-25,5.904,1.9926,2,0.2,11
2014-11-25,15.696,5.1012,3,0.2,11
2014-11-25,6.096,-3.9624,3,0.6,11
2014-11-25,24.672,0.0,3,0.2,11
2014-11-25,2.52,0.882,1,0.2,11
2014-11-25,1218.735,-121.8735,5,0.3,11
2014-11-25,5.904,1.9926,2,0.2,11
2014-11-25,15.696,5.1012,3,0.2,11
2014-11-25,6.096,-3.9624,3,0.6,11
2014-11-25,24.672,0.0,3,0.2,11
2014-11-25,2.52,0.882,1,0.2,11
2014-11-25,1218.735,-121.8735,5,0.3,11
2014-11-25,5.904,1.9926,2,0.2,11
2014-11-25,15.696,5.1012,3,0.2,11
2014-11-25,6.096,-3.9624,3,0.6,11
2014-11-25,24.672,0.0,3,0.2,11
2014-11-25,2.52,0.882,1,0.2,11
2014-11-25,1218.735,-121.8735,5,0.3,11
2014-11-25,5.904,1.9926,2,0.2,11
2014-11-25,15.696,5.1012,3,0.2,11
2014-11-25,6.096,-3.9624,3,0.6,11
2016-04-28,41.568,2.598,2,0.2,4
2014-04-26,230.28,23.028,3,0.2,4
2014-04-26,18.288,5.715,6,0.2,4
2014-04-26,230.28,23.028,3,0.2,4
2014-04-26,18.288,5.715,6,0.2,4
2017-04-01,5.78,2.7166,2,0.0,4
2017-04-01,121.68,38.025,13,0.2,4
2017-04-01,5.78,2.7166,2,0.0,4
2017-04-01,121.68,38.025,13,0.2,4
2017-12-22,4.17,1.0842,3,0.0,12
2017-12-22,67.04,6.704,4,0.2,12
2017-12-22,37.32,10.4496,3,0.0,12
2017-12-22,18.45,8.6715,5,0.0,12
2017-12-22,4.17,1.0842,3,0.0,12
2017-12-22,67.04,6.704,4,0.2,12
2017-12-22,37.32,10.4496,3,0.0,12
2017-12-22,18.45,8.6715,5,0.0,12
2017-12-22,4.17,1.0842,3,0.0,12
2017-12-22,67.04,6.704,4,0.2,12
2017-12-22,37.32,10.4496,3,0.0,12
2017-12-22,18.45,8.6715,5,0.0,12
2017-12-22,4.17,1.0842,3,0.0,12
2017-12-22,67.04,6.704,4,0.2,12
2017-12-22,37.32,10.4496,3,0.0,12
2017-12-22,18.45,8.6715,5,0.0,12
2014-12-03,25.92,12.4416,4,0.0,12
2017-10-22,11199.968,3919.9888,4,0.2,10
2017-10-22,2399.6,647.892,8,0.0,10
2017-10-22,63.9,28.755,5,0.0,10
2017-10-22,52.99,0.5299,1,0.0,10
2017-10-22,11199.968,3919.9888,4,0.2,10
2017-10-22,2399.6,647.892,8,0.0,10
2017-10-22,63.9,28.755,5,0.0,10
2017-10-22,52.99,0.5299,1,0.0,10
2017-10-22,11199.968,3919.9888,4,0.2,10
2017-10-22,2399.6,647.892,8,0.0,10
2017-10-22,63.9,28.755,5,0.0,10
2017-10-22,52.99,0.5299,1,0.0,10
2017-10-22,11199.968,3919.9888,4,0.2,10
2017-10-22,2399.6,647.892,8,0.0,10
2017-10-22,63.9,28.755,5,0.0,10
2017-10-22,52.99,0.5299,1,0.0,10
2017-11-13,60.864,9.1296,4,0.2,11
2017-11-13,652.995,-935.9595,7,0.7,11
2017-11-13,11.22,-7.48,10,0.7,11
2017-11-13,60.864,9.1296,4,0.2,11
2017-11-13,652.995,-935.9595,7,0.7,11
2017-11-13,11.22,-7.48,10,0.7,11
2017-11-13,60.864,9.1296,4,0.2,11
2017-11-13,652.995,-935.9595,7,0.7,11
2017-11-13,11.22,-7.48,10,0.7,11
2015-09-10,14.94,7.0218,3,0.0,9
2017-05-15,39.96,17.1828,2,0.0,5
2017-05-15,42.624,4.2624,2,0.2,5
2017-05-15,220.96,24.858,1,0.2,5
2017-05-15,39.96,17.1828,2,0.0,5
2017-05-15,42.624,4.2624,2,0.2,5
2017-05-15,220.96,24.858,1,0.2,5
2017-05-15,39.96,17.1828,2,0.0,5
2017-05-15,42.624,4.2624,2,0.2,5
2017-05-15,220.96,24.858,1,0.2,5
2015-07-05,4.928,0.7392,2,0.2,7
2015-07-05,7.23,-5.784,5,0.7,7
2015-07-05,4.928,0.7392,2,0.2,7
